@relation DeerHunter_missing

@attribute wtdeer numeric
@attribute state numeric
@attribute urban numeric
@attribute race numeric
@attribute retire numeric
@attribute employ numeric
@attribute educ numeric
@attribute married numeric
@attribute income numeric
@attribute gender numeric
@attribute age numeric
@attribute huntexp numeric
@attribute agehunt numeric
@attribute trips numeric
@attribute bagdeer numeric
@attribute numbag numeric
@attribute bagbuck numeric
@attribute avgcost numeric
@attribute totcost numeric
@attribute a numeric
@attribute yes numeric

@data
2.208347,18,3,1,0,1,12,0,40000,1,51,39,12,30,0,0,0,10,300,491,2
1.745224,47,3,1,0,1,10,1,27500,1,51,41,10,4,0,0,0,8,32,202,1
0.676054,41,3,1,0,1,12,1,40000,1,51,39,12,20,1,0,0,2,40,139,2
0.700976,41,1,1,0,1,12,1,40000,1,51,35,16,15,1,1,0,18.333333,275,953,1
0.676054,41,3,1,0,1,12,1,62500,1,51,43,8,3,1,1,1,20,60,289,1
2.376764,34,2,1,4,0,7,1,22500,1,51,40,11,10,0,0,0,15,150,953,2
1.933334,1,3,1,0,1,12,1,40000,1,51,39,12,6,0,0,0,60,360,491,1
1.389202,10,3,1,0,1,12,1,27500,1,51,45,6,1,1,2,1,70,70,139,1
4.050784,11,2,1,0,1,12,0,40000,1,51,41,10,2,0,0,0,50,100,491,1
0.829951,1,3,1,0,1,12,1,22500,1,51,39,12,50,1,4,1,2,100,202,1
0.802161,19,3,1,0,1,24,1,27500,1,51,41,10,15,1,3,1,20,300,953,1
0.731004,19,3,1,4,0,12,0,27500,1,51,39,12,10,0,0,0,30,300,69,2
0.731004,19,2,1,0,1,12,1,40000,1,51,43,8,30,1,6,1,20,600,491,2
0.714502,19,3,1,0,1,12,1,40000,1,51,39,12,15,0,0,0,2,30,202,1
0.637503,4,3,1,0,1,10,1,40000,1,51,43,8,1,0,0,0,140,140,953,2
1.175162,4,3,1,0,1,4,1,40000,1,51,41,10,1,0,0,0,5,5,491,2
0.343586,32,1,1,0,1,22,1,15000,1,51,42,9,1,1,1,1,100,100,139,1
2.223687,44,1,0,0,1,10,0,40000,1,51,39,12,9,1,2,1,45,405,289,1
0.632521,4,3,1,0,1,24,1,85000,1,51,41,10,12,0,0,0,400,4800,99,1
0.684361,19,2,1,0,1,12,0,27500,1,51,44,7,7,0,0,0,3,21,491,2
0.706553,25,2,1,0,1,12,1,40000,1,51,45,6,20,1,1,1,17,340,491,1
0.706553,25,3,1,0,1,25,1,40000,1,51,43,8,14,0,0,0,10,140,202,2
0.349934,45,1,1,0,1,24,1,22500,1,51,41,10,1,0,0,0,90,90,953,2
0.405652,45,1,1,0,1,12,1,27500,1,51,39,12,1,0,0,0,5,5,491,2
0.751323,37,2,1,0,1,26,1,40000,1,51,44,7,2,0,0,0,25,50,289,1
0.542837,27,3,1,0,1,12,1,85000,1,51,37,14,1,1,1,1,5,5,491,2
0.742291,37,2,1,0,1,12,1,40000,1,51,41,10,14,0,0,0,6,84,491,1
0.146582,35,2,1,0,1,22,1,62500,1,51,32,19,2,1,2,1,175,350,9,1
0.23413,42,1,1,1,0,21,1,27500,1,51,40,11,1,0,0,0,50,50,45,1
1.241852,37,3,1,0,1,12,1,40000,1,51,41,10,3,1,2,1,40,120,953,2
0.270013,27,3,1,0,1,23,1,15000,1,51,37,14,2,0,0,0,10,20,45,1
0.515339,27,2,1,0,1,24,1,62500,1,51,40,11,10,1,1,0,25,250,99,1
1.274563,6,3,1,0,1,24,1,62500,1,51,37,14,5,0,0,0,5,25,491,2
0.257156,27,3,1,0,1,12,1,40000,1,51,38,13,5,1,1,1,15,75,491,2
0.271514,29,2,1,0,1,12,0,85000,1,51,42,9,3,0,0,0,130,390,99,1
0.228031,12,2,1,0,1,10,1,62500,1,51,35,16,1,0,0,0,200,200,9,1
0.61994,20,3,1,0,1,12,1,22500,1,52,38,14,6,1,1,1,10,60,289,2
0.239131,30,3,1,4,0,12,1,15000,1,52,40,12,6,0,0,0,20,120,139,2
0.239131,30,3,1,0,1,12,1,40000,1,52,40,12,14,1,0,0,10.714286,150,289,1
0.182013,46,3,1,1,0,12,1,40000,1,52,39,13,14,1,1,1,30,420,953,1
0.358794,46,3,1,4,0,12,1,62500,1,52,40,12,2,0,0,0,10,20,491,2
0.747329,31,1,1,0,1,8,1,27500,1,52,31,21,1,0,0,0,50,50,289,2
1.708498,40,1,1,0,1,22,1,85000,1,52,44,8,8,1,5,1,300,2400,491,1
0.775293,49,2,1,1,0,12,0,15000,1,52,46,6,1,1,1,0,90,90,289,2
1.708498,40,2,1,0,1,12,1,62500,1,52,28,24,4,0,0,0,50,200,202,1
1.154655,36,3,0,4,0,12,1,5000,1,52,37,15,1,1,1,1,100,100,202,1
1.551357,49,2,1,0,1,12,1,22500,1,52,38,14,1,1,1,1,2,2,491,2
1.389411,23,2,1,0,1,26,1,62500,1,52,42,10,20,1,2,1,25,500,289,1
1.216382,14,3,1,0,1,12,1,85000,1,52,40,12,4,1,2,1,5,20,27,1
0.519901,16,3,1,4,0,21,1,62500,1,52,42,10,85,0,0,0,1,85,953,2
0.979714,50,2,1,0,1,12,1,22500,1,52,40,12,1,1,2,0,60,60,202,2
0.644861,26,2,1,0,1,26,1,62500,1,52,39,13,1,0,0,0,490,490,289,2
0.950971,50,1,1,0,1,21,1,40000,1,52,40,12,1,1,2,1,250,250,491,1
0.979714,50,2,1,0,1,12,1,40000,1,52,36,16,2,0,0,0,10,20,491,2
1.925049,50,3,1,0,1,12,1,15000,1,52,37,15,1,1,1,1,27,27,953,2
4.005348,50,1,1,0,1,12,1,62500,1,52,38,14,6,0,0,0,60,360,139,1
1.142868,24,2,1,0,1,11,1,22500,1,52,36,16,4,1,1,0,25,100,491,1
0.979714,50,2,1,0,1,24,1,22500,1,52,38,14,1,0,0,0,172,172,491,1
1.079923,38,2,1,0,1,12,1,40000,1,52,45,7,1,0,0,0,50,50,491,2
1.852681,5,3,1,0,1,21,1,62500,1,52,40,12,10,0,0,0,3,30,491,2
0.340838,13,1,1,0,1,12,1,40000,1,52,40,12,2,1,1,1,15,30,953,2
0.326499,13,2,1,0,1,12,1,15000,1,52,40,12,3,0,0,0,25,75,202,1
1.055808,38,2,1,0,1,25,1,85000,1,52,41,11,2,0,0,0,8,16,491,2
0.611302,18,3,1,0,1,12,1,40000,1,52,44,8,4,0,0,0,5,20,289,2
1.615948,47,3,1,0,1,12,1,40000,1,52,40,12,15,1,2,1,3,45,491,2
2.024485,34,3,1,0,1,12,1,40000,1,52,42,10,1,0,0,0,20,20,953,2
0.991007,34,2,1,0,1,24,1,40000,1,52,43,9,12,0,0,0,13,156,202,1
0.843417,47,3,1,0,1,11,0,5000,0,52,37,15,18,1,2,1,10,180,491,2
0.876123,47,3,1,0,1,10,1,27500,1,52,40,12,12,0,0,0,4,48,99,1
0.876123,47,3,1,0,1,12,1,40000,1,52,39,13,2,0,0,0,5,10,289,2
0.876123,47,3,1,1,0,10,1,5000,1,52,42,10,50,1,1,1,8,400,491,1
0.676054,41,3,1,0,1,22,1,40000,1,52,38,14,10,1,7,1,5,50,491,2
1.331412,1,1,1,0,1,24,1,27500,1,52,42,10,2,0,0,0,15,30,202,2
0.829951,1,3,1,0,1,9,1,85000,1,52,42,10,3,1,1,0,20,60,491,2
1.436951,10,3,1,0,1,12,1,27500,1,52,44,8,17,0,0,0,50,850,953,2
0.871448,1,3,1,0,1,8,1,22500,1,52,36,16,2,1,1,1,40,80,491,2
1.426096,10,2,1,0,1,24,1,62500,1,52,42,10,12,1,4,1,50,600,491,1
1.534034,44,1,1,0,1,24,1,85000,1,52,38,14,20,1,1,0,30,600,491,1
0.686133,32,3,0,0,1,21,1,62500,1,52,44,8,3,1,1,1,266.666667,800,491,1
0.676679,45,1,1,0,1,20,1,85000,1,52,40,12,3,0,0,0,100,300,491,2
0.229472,42,3,1,0,1,23,1,85000,1,52,43,9,25,1,1,0,10,250,202,1
0.515339,27,2,1,0,1,12,1,40000,1,52,46,6,2,1,2,1,10,20,953,2
0.149894,35,2,1,0,1,12,1,40000,1,52,36,16,1,1,2,1,120,120,491,1
0.403883,28,1,1,0,1,23,1,85000,1,52,42,10,1,1,1,0,200,200,289,1
0.268574,27,2,1,0,1,26,1,62500,1,52,40,12,1,1,1,0,10,10,953,2
0.324443,51,2,1,0,1,22,1,15000,1,52,48,4,1,1,1,1,20,20,139,1
0.755637,45,2,1,0,1,12,1,40000,1,52,36,16,11,0,0,0,20,220,953,1
1.187748,5,1,1,0,1,24,1,85000,1,52,42,10,1,1,1,1,500,500,953,1
0.132035,39,2,1,0,1,8,1,40000,1,53,37,16,5,0,0,0,25,125,289,1
0.226616,30,2,1,0,1,12,1,27500,1,53,39,14,20,0,0,0,5,100,953,1
0.294664,20,3,1,0,1,26,1,85000,1,53,33,20,2,0,0,0,200,400,953,1
0.226616,30,3,1,0,1,12,1,62500,1,53,35,18,2,0,0,0,35,70,491,2
0.231162,30,3,1,0,1,8,1,40000,1,53,38,15,1,1,1,1,3,3,69,2
0.236784,30,2,1,4,0,24,1,40000,1,53,41,12,5,0,0,0,72,360,202,1
0.187019,46,2,1,0,1,10,0,22500,1,53,23,30,7,0,0,0,20,140,27,1
0.239131,30,2,1,0,1,12,1,27500,1,53,35,18,14,0,0,0,15,210,202,1
1.351319,33,2,1,0,1,22,1,40000,1,53,37,16,1,0,0,0,10,10,202,2
2.518346,33,2,1,4,0,12,1,40000,1,53,41,12,8,1,1,1,10,80,139,1
0.554001,22,3,1,0,1,22,1,62500,1,53,38,15,6,0,0,0,5,30,953,2
1.489489,33,1,1,0,1,12,1,27500,1,53,43,10,1,1,0,0,440,440,202,2
0.39888,7,2,1,0,1,12,1,85000,1,53,43,10,12,1,2,1,41.666667,500,953,1
0.738254,31,1,1,0,1,12,1,62500,1,53,39,14,20,1,2,1,10,200,953,1
1.708498,40,3,1,0,1,24,1,85000,1,53,29,24,15,0,0,0,38,570,953,2
3.501866,40,3,1,0,1,12,1,27500,1,53,39,14,1,0,0,0,45,45,289,1
1.649803,40,3,1,0,1,10,1,22500,1,53,41,12,6,1,1,0,50,300,202,2
0.775293,49,2,1,0,1,12,1,62500,1,53,45,8,3,1,1,1,30,90,99,1
0.513794,49,3,1,4,0,9,0,5000,1,53,36,17,6,1,1,0,5,30,491,1
1.708498,40,2,1,0,1,12,1,85000,1,53,41,12,8,0,0,0,10,80,289,2
1.672323,40,2,1,0,1,22,0,85000,1,53,18,35,6,1,1,1,80,480,289,1
0.77843,49,3,1,4,0,8,1,5000,1,53,41,12,4,1,1,1,5,20,45,1
0.136666,8,3,1,0,1,12,1,40000,1,53,43,10,5,1,1,1,100,500,953,1
0.515617,49,2,1,1,0,12,0,5000,1,53,44,9,5,1,1,1,4,20,491,2
3.131169,23,1,1,0,1,22,1,27500,1,53,39,14,3,0,0,0,50,150,289,2
1.433664,23,1,1,0,1,12,1,22500,1,53,39,14,8,1,1,1,80,640,202,1
0.625127,15,2,1,0,1,12,1,62500,1,53,25,28,12,1,2,1,1,12,953,1
1.482326,14,1,1,0,1,21,0,62500,1,53,33,20,1,1,1,1,225,225,491,1
1.536621,26,3,1,0,1,10,1,15000,1,53,48,5,5,1,1,0,15,75,9,1
0.947848,26,1,1,1,0,12,1,40000,1,53,37,16,1,0,0,0,250,250,491,1
0.983907,50,3,1,1,0,26,1,62500,1,53,43,10,9,1,1,1,6,54,953,2
0.535427,16,3,1,0,1,24,1,27500,1,53,46,7,20,1,2,1,2,40,289,2
0.983907,50,2,1,0,1,12,1,40000,1,53,43,10,4,1,1,1,12,48,491,1
0.141057,35,2,1,0,1,12,1,62500,1,53,40,13,2,1,1,1,200,400,99,1
0.535427,16,3,1,0,1,12,0,62500,1,53,43,10,1,0,0,0,600,600,69,1
0.59401,26,3,1,0,1,12,1,40000,1,53,44,9,1,1,1,1,1,1,491,2
1.038282,24,1,1,0,1,26,1,85000,1,53,41,12,1,1,2,1,1500,1500,289,1
0.920266,48,3,1,1,0,8,1,27500,1,53,43,10,10,0,0,0,5,50,491,1
0.543282,38,3,1,0,1,12,0,22500,1,53,45,8,5,0,0,0,23,115,953,2
1.735988,48,2,1,1,0,23,0,15000,1,53,43,10,1,1,1,1,150,150,491,2
0.099977,2,3,1,0,1,12,1,85000,1,53,43,10,4,1,4,1,200,800,9,1
1.079923,38,3,1,0,1,12,1,62500,1,53,43,10,10,0,0,0,10,100,491,2
0.616216,18,2,1,0,1,11,1,40000,1,53,43,10,13,1,2,1,55,715,491,1
0.611302,18,3,1,0,1,12,1,40000,1,53,43,10,5,0,0,0,6,30,491,2
0.48811,49,3,1,0,1,12,1,5000,1,53,42,11,5,1,1,0,5,25,491,2
0.629424,18,3,1,0,1,12,1,40000,1,53,43,10,30,1,2,1,26,780,202,1
0.853802,43,3,1,4,0,0,1,5000,0,53,38,15,7,0,0,0,3,21,9,1
0.813152,43,3,1,0,1,12,1,40000,1,53,41,12,11,1,3,1,28,308,953,2
1.391778,10,2,1,0,1,24,1,62500,1,53,41,12,3,0,0,0,20,60,491,2
0.684361,19,1,1,0,1,12,1,40000,1,53,41,12,4,1,2,1,50,200,289,2
1.541281,19,3,1,0,1,10,1,40000,1,53,37,16,6,0,0,0,11.666667,70,953,2
0.706553,25,3,1,0,1,12,1,62500,1,53,45,8,10,1,1,1,8,80,289,1
0.608143,4,3,1,0,1,12,1,85000,1,53,45,8,2,0,0,0,1,2,289,2
2.223327,44,2,1,4,0,8,1,22500,1,53,3,50,30,0,0,0,2,60,491,2
4.336957,44,2,1,0,1,25,1,85000,1,53,43,10,2,0,0,0,200,400,491,1
0.63218,25,3,0,0,1,12,1,22500,1,53,41,12,10,1,1,1,10,100,202,1
2.242423,44,3,1,0,1,12,1,85000,1,53,45,8,8,0,0,0,10,80,99,1
0.831023,3,3,1,0,1,24,1,62500,1,53,37,16,1,1,1,1,100,100,27,1
0.608073,6,1,1,4,0,12,1,85000,1,53,41,12,3,1,1,1,50,150,491,2
0.704496,45,2,1,0,1,25,1,40000,1,53,41,12,5,0,0,0,20,100,69,2
0.542837,27,2,0,0,1,12,1,27500,1,53,37,16,2,1,2,1,60,120,45,2
0.244129,27,2,1,0,1,12,1,40000,1,53,45,8,3,1,1,1,25,75,953,2
0.251097,27,2,1,0,1,12,1,27500,1,53,40,13,4,1,1,1,25,100,289,2
0.767521,37,2,1,0,1,22,1,62500,1,53,43,10,3,0,0,0,2,6,202,2
0.30799,35,2,1,0,1,22,1,40000,1,53,41,12,7,1,2,1,17,119,491,2
0.943968,28,1,1,0,1,12,1,40000,1,53,39,14,1,1,1,1,200,200,289,2
0.608073,6,1,1,0,1,26,1,85000,1,53,39,14,1,0,0,0,55,55,953,2
0.257156,27,3,1,0,1,12,1,85000,1,53,46,7,7,1,1,1,3,21,491,2
0.503552,27,2,1,0,1,9,1,27500,1,53,41,12,1,1,1,1,50,50,99,1
0.511435,30,2,1,0,1,21,1,62500,1,54,30,24,1,0,0,0,200,200,491,2
0.182013,46,2,1,0,1,12,0,22500,1,54,45,9,40,1,1,1,2,80,289,1
0.358794,46,3,1,4,0,12,1,22500,1,54,46,8,1,0,0,0,35,35,202,2
2.518346,33,3,1,0,1,10,1,40000,1,54,38,16,5,0,0,0,9,45,202,1
2.049341,33,2,1,0,1,10,1,40000,1,54,40,14,5,0,0,0,11,55,289,1
0.326176,20,3,1,0,1,8,1,15000,1,54,36,18,7,0,0,0,7,49,289,2
0.249031,8,2,1,0,1,12,1,62500,1,54,38,16,12,1,1,1,1,12,491,1
0.826845,31,3,1,0,0,9,1,40000,1,54,45,9,22,0,0,0,9,198,491,2
0.48811,49,2,1,1,0,12,1,40000,1,54,48,6,25,1,5,1,3,75,202,1
1.416403,23,2,1,0,1,22,1,62500,1,54,42,12,3,1,1,1,150,450,491,1
1.436446,23,2,1,4,0,12,1,15000,1,54,42,12,12,0,0,0,10,120,202,1
1.402237,23,3,1,0,0,9,1,22500,1,54,40,14,2,1,1,0,50,100,289,1
1.436446,23,1,1,0,1,8,1,22500,1,54,38,16,6,1,1,0,20,120,289,2
1.389411,23,3,1,0,1,12,1,40000,1,54,40,14,15,1,2,1,12,180,99,1
0.612523,15,2,1,0,1,12,1,40000,1,54,40,14,10,0,0,0,10,100,99,2
0.625127,15,3,1,0,1,12,1,62500,1,54,46,8,30,1,2,1,1,30,953,2
1.216382,14,2,1,0,1,12,1,40000,1,54,33,21,100,1,1,1,2,200,953,1
0.636843,26,1,1,0,1,26,1,85000,1,54,48,6,1,0,0,0,300,300,953,2
0.141057,35,2,1,0,1,24,1,62500,1,54,38,16,1,1,1,0,40,40,289,1
0.983907,50,3,1,0,1,25,1,85000,1,54,40,14,32,1,1,0,4,128,953,2
0.979714,50,3,1,1,0,12,1,22500,1,54,42,12,2,1,1,0,300,600,491,1
2.046303,50,3,1,1,0,12,1,40000,1,54,41,13,1,0,0,0,300,300,491,2
0.59401,26,3,1,0,1,8,1,40000,1,54,41,13,3,0,0,0,8,24,491,2
1.94886,50,1,1,0,1,12,1,27500,1,54,37,17,1,0,0,0,450,450,289,1
1.00964,50,2,1,0,1,12,1,40000,1,54,40,14,2,0,0,0,200,400,202,1
0.520474,38,2,1,0,1,12,1,40000,1,54,38,16,1,0,0,0,300,300,953,1
0.920266,48,2,1,1,0,23,1,40000,1,54,36,18,1,1,1,1,300,300,289,2
0.326499,13,1,1,0,1,12,1,22500,1,54,42,12,3,1,1,1,5,15,953,2
0.201076,2,2,1,0,1,21,0,85000,1,54,46,8,1,0,0,0,1275,1275,99,1
0.904853,48,3,1,0,1,23,1,40000,1,54,46,8,2,0,0,0,260,520,289,1
0.520474,38,2,1,0,1,22,1,40000,1,54,39,15,1,0,0,0,150,150,953,2
1.688457,48,1,1,3,0,12,1,40000,0,54,33,21,2,0,0,0,15,30,491,2
0.629424,18,3,1,0,1,25,1,85000,1,54,40,14,30,1,2,0,2,60,99,1
0.860399,47,1,1,0,1,26,1,85000,1,54,47,7,7,0,0,0,28,196,491,1
0.611302,18,3,1,0,1,12,1,27500,1,54,37,17,1,1,1,1,125,125,491,2
0.676054,41,3,1,0,1,8,1,40000,1,54,44,10,12,1,3,1,100,1200,289,1
2.024485,34,3,1,0,1,12,1,40000,1,54,45,9,1,0,0,0,25,25,491,2
0.881458,47,2,1,0,1,12,1,40000,1,54,42,12,20,0,0,0,10,200,9,1
1.050101,34,2,1,0,1,8,1,27500,1,54,38,16,3,1,1,1,10,30,289,1
1.640599,11,3,1,0,1,12,1,15000,1,54,40,14,7,0,0,0,2,14,491,2
1.933955,1,3,1,0,1,10,1,27500,1,54,40,14,2,0,0,0,70,140,491,1
0.851676,1,2,0,0,1,24,0,40000,1,54,40,14,5,1,1,1,35,175,491,1
0.80116,1,1,1,0,1,24,1,85000,1,54,46,8,1,0,0,0,80,80,491,1
0.684361,19,3,1,0,1,25,0,27500,1,54,44,10,5,0,0,0,20,100,491,2
1.224803,25,3,1,1,0,22,1,40000,1,54,44,10,6,0,0,0,8.333333,50,491,2
0.608741,4,2,1,0,1,10,1,22500,1,54,38,16,3,0,0,0,15,45,139,2
0.608143,4,2,1,0,1,12,1,27500,1,54,44,10,3,1,1,1,15,45,491,1
0.749624,25,2,1,0,1,26,1,85000,1,54,38,16,12,0,0,0,50,600,491,1
0.706553,25,3,1,0,1,24,1,85000,1,54,47,7,17,1,3,1,285,4845,202,1
2.223327,44,1,1,0,1,22,1,85000,1,54,39,15,5,1,1,1,100,500,953,2
0.706553,25,3,1,4,0,12,1,62500,1,54,46,8,10,1,5,1,2,20,289,2
0.771609,3,1,1,0,1,20,1,62500,1,54,45,9,2,1,1,1,100,200,139,1
0.613061,6,3,1,0,1,22,1,40000,1,54,49,5,3,0,0,0,20,60,289,1
0.410823,28,2,1,0,1,12,1,27500,1,54,45,9,2,1,1,1,10,20,491,2
0.30799,35,2,1,0,1,22,1,40000,1,54,44,10,3,1,1,1,30,90,27,1
0.146582,35,3,0,4,0,6,1,5000,1,54,41,13,96,1,6,1,3,288,202,1
0.303716,35,1,1,1,0,23,0,22500,1,54,44,10,1,0,0,0,25,25,491,2
0.251097,27,2,1,0,1,23,0,22500,1,54,38,16,2,1,1,0,25,50,45,2
0.141057,35,2,1,4,0,21,1,27500,1,54,47,7,1,1,1,0,250,250,289,2
0.350148,45,1,1,0,1,12,1,62500,1,54,40,14,23,1,1,1,75,1725,491,2
0.244129,27,2,1,0,1,8,0,15000,1,54,42,12,8,1,2,0,55,440,99,1
0.252857,27,2,1,0,1,26,1,62500,1,54,44,10,2,1,1,1,50,100,202,2
0.358794,46,2,1,0,1,12,0,15000,1,55,43,12,10,1,1,1,26,260,953,2
0.338433,20,2,1,0,1,26,1,40000,1,55,44,11,3,0,0,0,2,6,289,2
0.564828,22,2,1,0,1,12,1,85000,1,55,41,14,1,0,0,0,180,180,491,2
0.370994,7,3,1,0,1,12,1,40000,1,55,42,13,6,0,0,0,2,12,69,1
0.564828,22,2,1,0,1,24,1,62500,1,55,45,10,3,0,0,0,112.333333,337,491,1
0.186213,46,3,1,0,1,24,1,62500,1,55,22,33,2,0,0,0,98,196,491,1
0.445054,30,2,1,0,1,9,1,27500,1,55,41,14,6,0,0,0,10,60,289,2
0.182013,46,3,1,0,1,11,1,62500,1,55,45,10,2,0,0,0,60,120,953,1
2.518346,33,2,1,0,1,12,1,40000,1,55,39,16,2,0,0,0,130,260,139,1
1.351319,33,3,1,0,1,22,1,27500,1,55,43,12,5,0,0,0,6,30,289,1
0.231162,30,3,1,0,1,23,0,15000,1,55,40,15,8,0,0,0,50,400,491,1
0.643235,20,2,1,0,1,24,1,27500,1,55,40,15,7,0,0,0,30,210,289,1
1.708498,40,3,1,0,1,10,1,62500,1,55,44,11,1,0,0,0,80,80,953,2
1.708498,40,3,1,0,1,12,1,27500,1,55,28,27,2,1,2,1,50,100,491,1
0.48811,49,3,1,0,1,21,1,40000,1,55,42,13,25,1,1,1,5,125,69,1
1.400646,23,2,1,0,1,22,1,85000,1,55,41,14,20,0,0,0,10,200,491,2
1.282994,15,1,1,0,1,12,1,40000,1,55,44,11,8,0,0,0,15,120,289,2
1.320309,15,1,1,0,1,10,1,62500,1,55,48,7,6,0,0,0,22,132,491,2
1.142868,24,2,1,0,1,12,1,40000,1,55,47,8,2,1,1,0,35,70,953,2
1.925049,50,3,1,0,1,12,1,5000,1,55,41,14,4,0,0,0,3,12,953,2
0.990626,50,1,1,0,1,22,1,62500,1,55,45,10,1,1,1,1,147,147,99,1
1.049285,16,2,1,0,1,12,0,40000,1,55,43,12,2,1,1,1,40,80,289,2
0.901089,24,2,1,0,1,12,1,40000,1,55,45,10,1,1,1,0,38,38,491,1
0.949015,50,3,1,1,0,12,1,22500,1,55,39,16,10,1,1,1,12,120,491,1
0.951594,24,1,1,0,1,12,1,62500,1,55,39,16,1,0,0,0,250,250,202,1
1.925049,50,3,1,0,1,11,1,15000,1,55,43,12,6,1,1,1,2,12,139,1
0.964322,50,2,1,0,1,12,1,40000,1,55,39,16,2,0,0,0,125,250,491,2
1.712399,48,3,1,0,1,24,1,40000,1,55,39,16,2,0,0,0,10,20,99,2
0.520474,38,3,1,4,0,24,1,15000,1,55,43,12,2,0,0,0,900,1800,139,1
0.107228,2,3,0,1,0,12,1,62500,1,55,0,56,1,0,0,0,1500,1500,953,2
1.255349,41,1,1,0,1,26,1,40000,1,55,46,9,6,0,0,0,25,150,289,1
0.876123,47,3,1,0,1,11,1,62500,1,55,48,7,15,1,1,1,15,225,99,2
0.627331,18,2,1,1,0,10,1,15000,1,55,43,12,9,0,0,0,16.666667,150,289,1
0.892045,47,2,1,0,1,10,1,27500,1,55,38,17,3,0,0,0,35,105,953,2
0.811835,1,1,1,0,1,21,1,27500,1,55,39,16,10,0,0,0,60,600,45,1
0.829951,1,3,1,0,1,3,1,15000,1,55,43,12,14,1,11,1,80,1120,491,1
0.813152,43,3,1,0,1,8,1,15000,1,55,43,12,6,1,2,1,60,360,45,1
1.011419,11,3,1,0,1,12,1,22500,1,55,40,15,15,0,0,0,8,120,139,2
0.761774,19,1,1,0,1,23,1,22500,1,55,48,7,18,1,41,1,18,324,491,1
0.731004,19,3,1,1,0,11,1,62500,1,55,43,12,6,0,0,0,50,300,491,2
0.63218,25,3,0,4,0,8,1,27500,1,55,40,15,26,1,2,1,5,130,491,1
0.756933,32,2,1,0,1,11,1,15000,1,55,46,9,5,0,0,0,125,625,953,2
0.706553,25,2,1,0,1,0,1,5000,1,55,43,12,3,1,1,1,7,21,289,2
2.223687,44,1,1,0,1,12,1,40000,1,55,42,13,3,1,3,1,50,150,27,1
0.632521,4,3,1,1,0,12,1,22500,1,55,45,10,3,0,0,0,76.666667,230,289,2
2.220134,44,2,1,0,1,8,1,27500,1,55,45,10,2,0,0,0,20,40,27,1
0.706553,25,2,1,1,0,10,1,40000,1,55,43,12,3,0,0,0,5,15,289,1
1.947506,25,3,1,0,1,8,1,15000,1,55,41,14,4,1,1,0,5,20,202,2
0.385522,45,2,1,0,1,22,1,40000,1,55,39,16,4,0,0,0,37,148,139,1
0.212488,42,2,1,0,1,10,1,22500,1,55,42,13,1,1,1,1,10,10,202,2
0.409815,28,1,1,4,0,12,1,22500,1,55,44,11,8,0,0,0,35,280,9,2
0.220916,42,2,1,0,1,8,1,40000,1,55,40,15,1,0,0,0,200,200,953,1
0.730395,37,2,1,0,1,21,1,40000,1,55,48,7,17,1,4,1,8,136,27,2
0.755637,45,2,1,0,1,26,1,85000,1,55,43,12,2,0,0,0,15,30,139,2
0.212488,42,2,1,1,0,24,1,62500,1,55,46,9,7,1,1,0,21,147,491,1
0.410213,28,1,1,0,1,8,1,62500,1,55,52,3,1,1,1,1,65,65,289,1
0.56205,28,2,1,0,1,24,1,22500,1,55,44,11,2,0,0,0,5,10,491,2
0.229472,42,3,1,0,1,22,1,40000,1,55,45,10,3,0,0,0,20,60,139,1
0.352534,35,2,1,0,1,24,1,40000,1,55,42,13,3,1,1,1,15,45,99,1
0.350148,45,2,1,0,1,12,1,15000,1,55,49,6,2,0,0,0,50,100,202,1
0.542837,27,3,1,0,1,12,1,27500,1,55,41,14,2,1,1,1,30,60,289,1
0.241702,51,3,1,0,1,12,1,62500,1,55,49,6,1,0,0,0,25,25,9,1
0.223086,30,3,1,0,1,9,1,22500,1,56,42,14,1,0,0,0,1,1,289,1
0.563865,22,2,1,0,1,11,1,40000,1,56,38,18,2,0,0,0,15,30,953,2
0.182013,46,3,1,0,1,26,1,85000,1,56,48,8,5,1,3,1,60,300,953,1
1.351319,33,2,1,0,1,11,1,40000,1,56,42,14,10,1,2,1,35,350,202,1
0.205721,46,3,1,1,0,21,1,85000,1,56,41,15,5,0,0,0,2,10,491,2
1.708498,40,1,1,1,0,12,1,40000,1,56,44,12,3,0,0,0,83.333333,250,289,1
0.486384,49,3,1,0,1,9,1,40000,1,56,45,11,35,0,0,0,7,245,289,2
0.825136,49,3,1,0,1,9,1,15000,1,56,44,12,8,1,1,0,3,24,491,2
0.775678,49,3,1,0,1,8,1,22500,1,56,40,16,3,0,0,0,50,150,953,2
1.180823,36,2,1,0,1,12,1,40000,1,56,40,16,3,0,0,0,10,30,491,2
2.214713,23,3,1,0,1,12,1,27500,1,56,40,16,2,0,0,0,250,500,491,1
1.142458,36,2,1,0,1,24,1,40000,1,56,40,16,8,1,1,1,100,800,953,1
1.142458,36,2,1,0,1,12,1,15000,1,56,40,16,5,1,1,1,20,100,202,1
2.214713,23,3,1,1,0,12,1,40000,1,56,44,12,20,1,1,1,7,140,289,1
1.416403,23,2,1,0,1,24,1,62500,1,56,42,14,30,0,0,0,2,60,45,1
0.519901,16,2,1,0,1,12,1,62500,1,56,46,10,1,1,1,1,140,140,953,2
0.636843,26,3,1,0,1,8,1,40000,1,56,46,10,3,1,1,1,20,60,9,1
